gender,date,dual_id,phase,slot,program_id,opp_program_id,player_id,opp_id,rating,opp_rating,win,p,score,wae,gap,name,opp_name,grade,opp_grade,style,opp_style,program_name,group,opp_program_name,opp_group,pair_key
boys,2086-08-16,jhdual:c5cbebda93518833,regular,S2,Galina Markov|boys,Anneliese Ricci|boys,5e87fd5eecd9ecd8,e4111d43461547b7,65.0,66.0,1,0.543508351231976,"5-7, 6-4, 7-5",0.45649164876802395,-1.0,Anqi Zhu,Elijah Stephenson,11,10,balanced,counterpuncher,Monroe,9A,Carondelet,9A,5e87fd5eecd9ecd8|e4111d43461547b7
boys,2086-09-07,jhdual:66ca9e2d95c583a7,showcase_tiered,S1,Monte Blanco|boys,Sutter Basin|boys,78613ebe22111293,884c823e3162a858,75.0,76.0,1,0.543508351231976,"6-2, 6-3",0.45649164876802395,-1.0,Lehlohonolo Motaung,Jonathan Cannon,12,12,all_court,counterpuncher,Monte Blanco,3A,Sutter Basin,2A,78613ebe22111293|884c823e3162a858
boys,2086-09-06,jhdual:a5034f04663adbbc,showcase_tiered,S1,Ander Arrieta|boys,Pacific Friends School|boys,b2bc592396bc2c97,a11011fc0a4da7da,86.0,87.0,1,0.39219738780052993,"6-7, 4-6",0.6078026121994701,-1.0,Colin Rueb,Sawyer Farnum,10,12,aggressive_baseliner,aggressive_baseliner,Bolinas,6A,Pacific Friends,Group 2,a11011fc0a4da7da|b2bc592396bc2c97
girls,2086-04-12,jhdual:9a71f04b6dfc877d,showcase_tiered,S3,Canal View|girls,Carroway School of Public Service|girls,3582afb8dc4b245e,f748b281743168ed,59.0,60.0,1,0.5389908641171971,"6-4, 6-7, 6-3",0.4610091358828029,-1.0,Victoria Fox,Amelia Olson,10,11,balanced,junkballer,Springfield,6A,Liberty Hill,6A,3582afb8dc4b245e|f748b281743168ed
girls,2086-03-19,jhdual:5135f2826254aab6,regular,S2,Santa Cruz del Norte|girls,San Borondón Civic Academy|girls,e7f393a097c46147,5f4703eabae3671f,57.0,58.0,1,0.3958416547735202,"6-7, 3-6",0.6041583452264798,-1.0,Annabel Spear,Lacey Yoder,11,11,balanced,balanced,Santa Cruz del Norte,7A,Rumsfeld Hill,7A,5f4703eabae3671f|e7f393a097c46147
girls,2086-04-12,jhdual:aef1d0303c077ac0,regular,S2,Huckle Butte|girls,Ferris Union|girls,280d2177b5a694e3,d115254a66351c11,41.0,42.0,1,0.5389908641171971,"7-5, 3-6, 6-3",0.4610091358828029,-1.0,Jordan Larson,Karen Flores,12,12,aggressive_baseliner,all_court,Huckle Butte,Group 3,Union Prairie,Group 3,280d2177b5a694e3|d115254a66351c11
girls,2086-03-06,jhdual:209776114bdc3984,early,S4,Opal Stokes|girls,Gabriel Montoya|girls,3baed076492e34ee,170922900ad1bb90,39.0,40.0,1,0.5389908641171971,"3-6, 6-2, 6-3",0.4610091358828029,-1.0,Jade Brand,Kierstyn Meagher,12,12,counterpuncher,aggressive_baseliner,Dry Creek Co-op,5A,Marlow,4A,170922900ad1bb90|3baed076492e34ee
girls,2086-03-09,jhdual:f61fe8cc48720f30,regular,S1,Opal Stokes|girls,Sofía Cordero|girls,c8a57df0f58f36dd,40cad51dc6aee611,50.0,51.0,1,0.5389908641171971,"6-2, 6-1",0.4610091358828029,-1.0,Amara Kata,Allison Gaeta,11,10,aggressive_baseliner,balanced,Dry Creek Co-op,5A,J.Q. Adams,5A,40cad51dc6aee611|c8a57df0f58f36dd
girls,2086-03-13,jhdual:4575b180da7dbc1b,regular,S3,Opal Stokes|girls,Perryville Civic Leadership Academy|girls,3baed076492e34ee,5192e561fbd381f5,39.0,40.0,1,0.5389908641171971,"6-1, 6-4",0.4610091358828029,-1.0,Jade Brand,Emma Harris,12,9,counterpuncher,aggressive_baseliner,Dry Creek Co-op,5A,Perry Green,5A,3baed076492e34ee|5192e561fbd381f5
girls,2086-04-25,jhdual:fa3928ebca7b0f3d,regular,S1,Herbert Hoover|girls,Three Saints|girls,0387290001833ff6,cb703c0e520909c4,52.0,53.0,1,0.5389908641171971,"5-7, 6-4, 6-2",0.4610091358828029,-1.0,Alivia Lopez,Amira Sacca,12,11,all_court,pusher,Hoover,4A,Three Saints,4A,0387290001833ff6|cb703c0e520909c4
girls,2086-04-13,jhdual:aaaf3327b61842b1,regular,S1,South Wheeler|girls,Rock Springs High|girls,164f6b86749dd8d1,4f4515aa3d5022e8,63.0,64.0,1,0.3958416547735202,"4-6, 7-5, 3-6",0.6041583452264798,-1.0,Siena Yi,Chaya Ballinger,12,12,balanced,all_court,South Wheeler,Group 1,Rock Springs,Group 1,164f6b86749dd8d1|4f4515aa3d5022e8
boys,2086-09-14,jhdual:d34c4bf0812e3276,regular,S1,Sage Meadows|boys,Ashbrook|boys,02685864e50708c5,efe71cbec0cb6a91,86.0,87.0,1,0.543508351231976,"6-3, 6-4",0.45649164876802395,-1.0,Walter Gary,Jenson Clover,9,12,serve_and_volley,aggressive_baseliner,Galactica Plains,Group 3,Ashbrook,Group 3,02685864e50708c5|efe71cbec0cb6a91
boys,2086-09-14,jhdual:d34c4bf0812e3276,regular,S3,Sage Meadows|boys,Ashbrook|boys,d540a243dec96330,6bd766c9c6707d06,75.0,76.0,1,0.543508351231976,"6-3, 4-6, 6-2",0.45649164876802395,-1.0,Kenny McDowell,Aiden Hall,11,11,balanced,all_court,Galactica Plains,Group 3,Ashbrook,Group 3,6bd766c9c6707d06|d540a243dec96330
boys,2086-08-20,jhdual:f788569bf1bdbd43,regular,S1,Vasquez|boys,Serrano|boys,b2af88add54aef10,4f20f945f96b5a40,80.0,81.0,1,0.543508351231976,"6-2, 1-6, 6-2",0.45649164876802395,-1.0,Dexter Molden,Joshua Dunn,12,12,counterpuncher,serve_first,Fruitvale,5A,Serrano,5A,4f20f945f96b5a40|b2af88add54aef10
girls,2086-03-19,jhdual:6acfd80541288d73,regular,S3,Drayfield|girls,Harold Tillman|girls,6355ad762c1cdf82,e95934335d0558d3,60.0,61.0,1,0.3958416547735202,"5-7, 3-6",0.6041583452264798,-1.0,Abigail Collier,Evelyn Harris,10,11,balanced,balanced,Drayfield,Group 2,Copper Belt,Group 2,6355ad762c1cdf82|e95934335d0558d3
girls,2086-03-07,jhdual:c779103f972a3c6c,regular,S2,Norstead|girls,Windrow|girls,3e4ee678f5303b78,a6d819156460030a,46.0,47.0,1,0.5389908641171971,"6-2, 2-6, 7-6",0.4610091358828029,-1.0,Katie Braun,London Alt,9,10,counterpuncher,aggressive_baseliner,Norstead,Group 3,Windrow,Group 3,3e4ee678f5303b78|a6d819156460030a
girls,2086-04-13,jhdual:f582444978f87eb5,regular,S1,Nerea Urrutia|girls,Silver Lake|girls,2fac09e7ba6702dd,29b985fc77a25a47,55.0,56.0,1,0.5389908641171971,"3-6, 6-4, 7-6",0.4610091358828029,-1.0,Giselle Ray,Jordyn Kerner,12,12,serve_first,serve_first,Blue Valley,Group 3,Silver Lake,Group 3,29b985fc77a25a47|2fac09e7ba6702dd
girls,2086-03-16,jhdual:47e21df0e15096bf,regular,S2,Yelena Sokolov|girls,Caswell|girls,568aa512ab67f8e0,dcb0a576b928a078,61.0,62.0,1,0.5389908641171971,"3-6, 7-5, 6-4",0.4610091358828029,-1.0,Chloe Kamo,Tamsin Loukas,11,12,serve_and_volley,aggressive_baseliner,Bowerstock,8A,Caswell,8A,568aa512ab67f8e0|dcb0a576b928a078
girls,2086-03-08,jhdual:429da850583072ac,early,S3,Norfolk Central|girls,Canal View North|girls,cf200daf084f89d2,8f4da41e16d48900,59.0,60.0,1,0.5389908641171971,"7-6, 3-6, 6-3",0.4610091358828029,-1.0,Edith Maynard,Daphne Little,10,12,aggressive_baseliner,all_court,Norfolk,Group 2,Lateral Seven,5A,8f4da41e16d48900|cf200daf084f89d2
girls,2086-03-14,jhdual:9d87e6489c1cd356,regular,S3,Northrup I-50 Technical|girls,Starlake Canal View|girls,2d9dcc5ab87f3c69,d84505d126ee08c0,48.0,49.0,1,0.5389908641171971,"2-6, 7-6, 7-6",0.4610091358828029,-1.0,Natalie Rubalcava,Evelyn Portis,12,11,counterpuncher,aggressive_baseliner,Northrup Tech,Group 3,North Starlake,Group 3,2d9dcc5ab87f3c69|d84505d126ee08c0
girls,2086-03-06,jhdual:f7e64abc3954a9f3,early,S2,Cove High|girls,Condon High|girls,39608ba2e0c05a6b,a8edd19a2bd28a13,56.0,57.0,1,0.3958416547735202,"6-7, 4-6",0.6041583452264798,-1.0,Sienna Beasley,Jaime Harsanyi,11,10,serve_first,serve_first,Cove,2A,Condon,1A,39608ba2e0c05a6b|a8edd19a2bd28a13
boys,2086-09-13,jhdual:4c819c78a0b49fa9,regular,S3,Garrow|boys,St. Olga College Prep|boys,0637cae39a013cbb,1b064066986f40a5,45.0,46.0,1,0.543508351231976,"6-4, 6-4",0.45649164876802395,-1.0,Clark Coney,Sawyer Jensen,9,12,serve_first,aggressive_baseliner,Garrow,5A,Mercer Latin,5A,0637cae39a013cbb|1b064066986f40a5
girls,2086-03-07,jhdual:c779103f972a3c6c,regular,S1,Norstead|girls,Windrow|girls,909a71bf1012883e,d36614bd503c8004,47.0,48.0,1,0.5389908641171971,"3-6, 6-3, 6-2",0.4610091358828029,-1.0,Mira Bajrami,Jolie Hart,12,10,balanced,serve_first,Norstead,Group 3,Windrow,Group 3,909a71bf1012883e|d36614bd503c8004
girls,2086-03-07,jhdual:682790fa3a66c9c5,early,S1,Winifred Davenport|girls,Copper Lake|girls,28260ddbaeea39ee,4bbda2e3ff8b619a,60.0,61.0,1,0.3958416547735202,"1-6, 6-3, 2-6",0.6041583452264798,-1.0,Shaghayegh Ansari,Ella Ray,12,11,serve_first,aggressive_baseliner,Lost River,7A,Copper Lake,7A,28260ddbaeea39ee|4bbda2e3ff8b619a
girls,2086-04-12,jhdual:37a30640ad4f46b4,regular,S1,Edith Tillman|girls,Harold Tillman|girls,502b1db65dc0876e,99cda768f299bb4b,72.0,73.0,1,0.3958416547735202,"6-2, 4-6, 3-6",0.6041583452264798,-1.0,Jacqueline Beard,Elizabeth Chester,11,11,counterpuncher,counterpuncher,Norwood Park,Group 2,Copper Belt,Group 2,502b1db65dc0876e|99cda768f299bb4b
girls,2086-05-09,jhdual:5cc3e7c9bbc8aea1,regional,S1,Amos Moss|girls,Nikolai Markov|girls,5300ac1259d3805a,043645094adc5e3f,76.0,77.0,1,0.3958416547735202,"4-6, 2-6",0.6041583452264798,-1.0,Autumn Colley,Susie Dickson,11,12,serve_first,serve_first,Robledo,7A,Christian Brothers,7A,043645094adc5e3f|5300ac1259d3805a
girls,2086-04-12,jhdual:f518aa63af0519f1,regular,S3,Parkside|girls,Copper Lake|girls,5875f22278429d5a,0fa225335005413e,57.0,58.0,1,0.3958416547735202,"2-6, 6-4, 3-6",0.6041583452264798,-1.0,Layla Walker,Mianne Vitória,10,11,aggressive_baseliner,serve_and_volley,Parkside,7A,Copper Lake,7A,0fa225335005413e|5875f22278429d5a
girls,2086-04-15,jhdual:f3147f8a7c41370c,regular,S1,Ansotegui Siding Commonwealth|girls,Copper Lake|girls,b14fe017d197e370,4bbda2e3ff8b619a,60.0,61.0,1,0.3958416547735202,"5-7, 6-7",0.6041583452264798,-1.0,Tadala Mvula,Ella Ray,11,11,aggressive_baseliner,aggressive_baseliner,Pinebluffs,7A,Copper Lake,7A,4bbda2e3ff8b619a|b14fe017d197e370
girls,2086-04-06,jhdual:355568e04572a57b,regular,S1,Eastgate North|girls,San Cordero East|girls,5c1a8efd706d55ff,e0a90e4b4cee80be,62.0,63.0,1,0.3958416547735202,"6-3, 4-6, 2-6",0.6041583452264798,-1.0,Natalia Nation,Cheyna Bierman,11,12,counterpuncher,all_court,Eastgate North,6A,Cordero Junction,6A,5c1a8efd706d55ff|e0a90e4b4cee80be
girls,2086-03-22,jhdual:f56b0aaad05e86d2,regular,S1,Nerea Urrutia|girls,Galena|girls,2fac09e7ba6702dd,7f76c3fc7d899044,55.0,56.0,1,0.5389908641171971,"2-6, 6-4, 6-1",0.4610091358828029,-1.0,Giselle Ray,Layla Heffner,12,12,serve_first,counterpuncher,Blue Valley,Group 3,Galena,Group 2,2fac09e7ba6702dd|7f76c3fc7d899044
girls,2086-04-12,jhdual:5bfdd273685d75fd,regular,S2,Starlake Canal View|girls,Northrup I-50 Technical|girls,1d654716a7cea281,1c6c250ab645346c,53.0,54.0,1,0.5389908641171971,"6-3, 7-6",0.4610091358828029,-1.0,Nayeli Oneil,Scarlette Gonzalez,12,10,aggressive_baseliner,balanced,North Starlake,Group 3,Northrup Tech,Group 3,1c6c250ab645346c|1d654716a7cea281
girls,2086-04-13,jhdual:6c565fb8e4960334,regular,S1,Halemere|girls,Copper Crossing|girls,622229fd62f0196f,428f53d244aa65d0,59.0,60.0,1,0.3958416547735202,"4-6, 3-6",0.6041583452264798,-1.0,Denise Mbuyi,Camila Aguayo,9,12,counterpuncher,aggressive_baseliner,Halemere,1A,Copper Gap,1A,428f53d244aa65d0|622229fd62f0196f
girls,2086-03-18,jhdual:0b7ac71b6fa8ee5a,regular,S3,Nicolás Ordoñez|girls,Orellana Canal View|girls,192d4307fb7028ea,2e0f9001a448edd8,89.0,90.0,1,0.5389908641171971,"6-7, 6-4, 6-3",0.4610091358828029,-1.0,Penelope Yao,Lydia Fox,12,11,serve_first,serve_and_volley,Rockridge,9A,Canal View,9A,192d4307fb7028ea|2e0f9001a448edd8
girls,2086-03-14,jhdual:5c5db7783e7457f8,regular,S1,St. Elias College Prep|girls,Drayfield Foundry High|girls,27e931b23c630255,833e09942790deb5,62.0,63.0,1,0.5389908641171971,"6-4, 6-4",0.4610091358828029,-1.0,Avery Smith,Madison Naber,12,11,balanced,counterpuncher,Aranaz,Group 2,Empire,Group 2,27e931b23c630255|833e09942790deb5
girls,2086-03-12,jhdual:fe3d8b2b99ef0272,regular,S1,Rafael Escobedo|girls,Valderra|girls,c4039eb17c408646,36c277962884b60a,57.0,58.0,1,0.5389908641171971,"6-4, 3-6, 7-5",0.4610091358828029,-1.0,Karina Still,Marichka Matviyenko,10,11,aggressive_baseliner,balanced,Bolton,8A,Valderra,8A,36c277962884b60a|c4039eb17c408646
girls,2086-03-12,jhdual:fe3d8b2b99ef0272,regular,S3,Rafael Escobedo|girls,Valderra|girls,1418b7800b95aed3,12202c503d8c9ddb,49.0,50.0,1,0.5389908641171971,"7-6, 6-1",0.4610091358828029,-1.0,Hanna Morriss,Ophelia Travers,12,12,all_court,counterpuncher,Bolton,8A,Valderra,8A,12202c503d8c9ddb|1418b7800b95aed3
boys,2086-09-07,jhdual:cc1163ac39c2f7df,showcase_pod,S1,Valderra|boys,Sofía Cordero|boys,08b2372ea811a77b,02c81a4a53565816,50.0,51.0,1,0.39219738780052993,7-9,0.6078026121994701,-1.0,Isaac Karzen,Papy Mwamba,10,10,balanced,pusher,Valderra,8A,J.Q. Adams,5A,02c81a4a53565816|08b2372ea811a77b
boys,2086-09-24,jhdual:a7b315e98d4fb15f,regular,S2,Elgin High|boys,St. Jerome Academy|boys,d58e47afef97c749,652a5ab2d7fc0a8c,59.0,60.0,1,0.39219738780052993,"4-6, 6-3, 2-6",0.6078026121994701,-1.0,Samuel Winter,Zander Kamiji,11,11,balanced,all_court,Elgin,2A,Isla Verde,1A,652a5ab2d7fc0a8c|d58e47afef97c749
boys,2086-09-13,jhdual:6cb9dca56024eeb7,regular,S3,Atlanta|boys,Mae Jemison|boys,cc3df48cf3dd0204,f063e73c0220ba6d,38.0,39.0,1,0.39219738780052993,"3-6, 1-6",0.6078026121994701,-1.0,Joshua Castillo,Carson Nelson,12,11,balanced,aggressive_baseliner,Atlanta,Group 1,Jemison,Group 1,cc3df48cf3dd0204|f063e73c0220ba6d
boys,2086-09-07,jhdual:74ce87091e27e8de,regular,S2,Rye Academy of Arts and Letters|boys,Sofía Cordero|boys,df7a244486a643aa,02c81a4a53565816,50.0,51.0,1,0.39219738780052993,"6-4, 0-6, 3-6",0.6078026121994701,-1.0,Kaleb Tso,Papy Mwamba,11,10,all_court,pusher,Barley Point,5A,J.Q. Adams,5A,02c81a4a53565816|df7a244486a643aa
boys,2086-08-28,jhdual:9c225d15d74b967b,regular,S3,Henrik Keller|boys,Harbor Gate North|boys,4c336623d0b3067a,0cc029b3760d45d2,62.0,63.0,1,0.39219738780052993,"4-6, 1-6",0.6078026121994701,-1.0,Tripp Bowen,Jordan Tasker,12,10,counterpuncher,junkballer,W.H. Harrison,9A,Van Buren,9A,0cc029b3760d45d2|4c336623d0b3067a
girls,2086-04-17,jhdual:96f58cd3313e7332,regular,S3,Arrieta|girls,Serrano Applied Sciences Institute|girls,c94d80d02ac176ae,2ff4d12b29660fe8,49.0,50.0,1,0.5389908641171971,"3-6, 6-4, 6-3",0.4610091358828029,-1.0,Jacqueline Crow,Ayi Lesmana,12,12,balanced,aggressive_baseliner,Arrieta,9A,Arroyo Seco,9A,2ff4d12b29660fe8|c94d80d02ac176ae
girls,2086-04-23,jhdual:4bf61a423f5559d8,regular,S2,Arrieta|girls,Carmen Cordero|girls,22e3082ecb086234,5a621cb968cd182b,52.0,53.0,1,0.5389908641171971,"6-1, 6-3",0.4610091358828029,-1.0,Mikaylah Esters,Piper Fitzhugh,12,10,serve_first,balanced,Arrieta,9A,Bannock,9A,22e3082ecb086234|5a621cb968cd182b
boys,2086-09-16,jhdual:e55e0ace5270db64,regular,S2,Southern Jefferson Christian|boys,Kendricks Landing|boys,e88b5869effc6176,e337711d1d8d2d2e,61.0,62.0,1,0.39219738780052993,"2-6, 3-6",0.6078026121994701,-1.0,Cary Prioleau,Nyiko Chauke,12,12,counterpuncher,counterpuncher,Uplands,Group 3,Kendricks Landing,Group 3,e337711d1d8d2d2e|e88b5869effc6176
boys,2086-10-12,jhdual:f12287125393e969,conference,S2,Utah|boys,Harriman Maritime Academy|boys,b6afb48e44e98299,41e01e56675f3dde,60.0,61.0,1,0.39219738780052993,"5-7, 6-4, 4-6",0.6078026121994701,-1.0,Ian Grubb,Junior Whitney,11,10,all_court,aggressive_baseliner,Utah,Group 1,Kennedy,Group 1,41e01e56675f3dde|b6afb48e44e98299
boys,2086-08-15,jhdual:6dd42360b83aee82,regular,S2,Serrano Depot High|boys,Javier Castañeda|boys,09c3953c8830901f,fe96e5dfca8aa64f,50.0,51.0,1,0.39219738780052993,"6-3, 2-6, 4-6",0.6078026121994701,-1.0,Daniel Conway,Maverick Lindsay,9,11,serve_and_volley,counterpuncher,Cholla Flats,5A,Kenwood,5A,09c3953c8830901f|fe96e5dfca8aa64f
boys,2086-09-07,jhdual:2ae9991297c28db0,showcase_pod,S3,Nerea Urrutia|boys,Mountain Gate|boys,48051c0ce8ee4597,fda2494a8c758478,51.0,52.0,1,0.543508351231976,8-3,0.45649164876802395,-1.0,Oliver Nguyen,Joshua Hakizimana,10,12,aggressive_baseliner,all_court,Blue Valley,Group 3,Mountain Gate,3A,48051c0ce8ee4597|fda2494a8c758478
boys,2086-08-20,jhdual:dcc673fb13af22b0,regular,S3,Fig Gap|boys,Chaff Head|boys,6a21004421d39000,075974a450cabb6e,42.0,43.0,1,0.39219738780052993,"7-5, 5-7, 5-7",0.6078026121994701,-1.0,Jayden Pomeroy,Isaac Fields,10,12,pusher,balanced,Río Verde,2A,Chaff Head,2A,075974a450cabb6e|6a21004421d39000
boys,2086-08-27,jhdual:6d66988a3be84786,regular,S2,John F. Kennedy North|boys,Harriman|boys,c9f0b8583fe7f358,a8c7b587446d046a,62.0,63.0,1,0.543508351231976,"6-2, 6-7, 7-6",0.45649164876802395,-1.0,Jairo Falbo,Micah Granberry,10,12,serve_and_volley,aggressive_baseliner,Box Canyon,Group 1,Harriman,Group 1,a8c7b587446d046a|c9f0b8583fe7f358
boys,2086-09-21,jhdual:bda02743bbb58cc9,regular,S2,South Wheeler|boys,Depot High North|boys,8a76a51ca8b0192e,94eef0fd37d17cd7,52.0,53.0,1,0.543508351231976,"6-4, 7-6",0.45649164876802395,-1.0,Jordi O'Meara,Micah Powers,9,12,serve_first,aggressive_baseliner,South Wheeler,Group 1,Natchez,Group 1,8a76a51ca8b0192e|94eef0fd37d17cd7
boys,2086-08-07,jhdual:37e389ba376d7a42,regular,S2,Arrieta Treasure Valley|boys,Ralph Bellamy|boys,ed3ae207844b0d60,398c832937b29f77,40.0,41.0,1,0.39219738780052993,"1-6, 4-6",0.6078026121994701,-1.0,Charles Roller,Jai-Ayviauynn Abdul-Wahab,12,11,all_court,all_court,Canyonlands,7A,Bellamy,7A,398c832937b29f77|ed3ae207844b0d60
boys,2086-08-30,jhdual:d2619a93480d1898,regular,S1,Bishop Ferraro|boys,Christ the King|boys,794908cfd9ed535c,76bb3d7ac98a5af3,57.0,58.0,1,0.39219738780052993,"6-2, 1-6, 3-6",0.6078026121994701,-1.0,Charles Moore,Sawyer Perez,11,11,junkballer,serve_first,Ferraro,2A,Christ the King,1A,76bb3d7ac98a5af3|794908cfd9ed535c
boys,2086-10-08,jhdual:89632f4992b89956,super_regional,S1,San Borondón|boys,Port Veles|boys,401d5cc9c02634ce,cc54cdb39708ac8e,67.0,68.0,1,0.543508351231976,"1-6, 6-1, 6-2",0.45649164876802395,-1.0,Miguel Keefer,Randy Mcdonald,11,12,counterpuncher,all_court,San Borondón,5A,Coltrane,5A,401d5cc9c02634ce|cc54cdb39708ac8e
girls,2086-03-15,jhdual:b52eba3bd8876c39,regular,S2,Daniel Gaines|girls,Santa Cruz del Norte|girls,b2df14e5a407c95b,9f4ea5eb6f392070,63.0,64.0,1,0.3958416547735202,"4-6, 4-6",0.6041583452264798,-1.0,Nihan Demir,Alicia Owen,12,12,serve_first,serve_first,Vicksburg,7A,Santa Cruz del Norte,7A,9f4ea5eb6f392070|b2df14e5a407c95b
girls,2086-03-22,jhdual:5e1e6fc0573b5df2,regular,S2,St. Gabriel Preparatory|girls,San Aurelio|girls,81d16b4ff927f9f2,ed19168b9416a0fb,55.0,56.0,1,0.3958416547735202,"6-3, 4-6, 1-6",0.6041583452264798,-1.0,Mckayla Subervi,Lauren Collins,11,12,pusher,balanced,Orchardgate,1A,San Aurelio,1A,81d16b4ff927f9f2|ed19168b9416a0fb
girls,2086-05-15,jhdual:5360581a0fa93faf,divisional,S1,Indigo Rim|girls,Zoya Orlov|girls,e16f05700305d7f9,07926b8e65a73d71,69.0,70.0,1,0.3958416547735202,"6-4, 6-7, 6-7",0.6041583452264798,-1.0,Janiya Romanelli,Mia Poore,12,10,counterpuncher,all_court,Indigo Rim,7A,Sacred Heart,7A,07926b8e65a73d71|e16f05700305d7f9
girls,2086-05-18,jhdual:52ffb949fffa46b6,special_challenger,S1,Muskogee|girls,San Vito Regional|girls,f7405e8a40d0fe36,9eafc935e49abd3a,53.0,54.0,1,0.3958416547735202,"4-6, 6-2, 4-6",0.6041583452264798,-1.0,Katherine Stevens,Sienna Wei,12,10,all_court,counterpuncher,Muskogee,Group 2,San Vito Regional,Group 2,9eafc935e49abd3a|f7405e8a40d0fe36
boys,2086-08-31,jhdual:c36af0380f0e0637,regular,S3,Heron Slough|boys,Javier Cárdenas North|boys,3173a25f460659d0,91d319c407dedd9b,34.0,35.0,1,0.39219738780052993,"1-6, 4-6",0.6078026121994701,-1.0,Caden Matthews,Barrett Dailey,10,10,all_court,junkballer,Heron Slough,6A,Casa Linda,6A,3173a25f460659d0|91d319c407dedd9b
girls,2086-04-12,jhdual:b033407cbd432aad,regular,S2,Oksana Petrov|girls,Edith Tillman|girls,fc2184cc847a050a,4ce632d17295e21b,69.0,70.0,1,0.5389908641171971,"6-1, 4-6, 6-3",0.4610091358828029,-1.0,Madisyn Simpson,Blair Harden,12,11,counterpuncher,serve_first,Oak Forest,Group 2,Norwood Park,Group 2,4ce632d17295e21b|fc2184cc847a050a
girls,2086-03-05,jhdual:4889b9890206b5c3,early,S1,Novak|girls,Western Slope Christian|girls,1dc69a1b4eb12d3b,3a74d77db8274495,64.0,65.0,1,0.5389908641171971,"6-2, 1-6, 7-6",0.4610091358828029,-1.0,Gracelynn Santana,Erica Saxena,12,11,balanced,aggressive_baseliner,Novak,3A,Western Slope,3A,1dc69a1b4eb12d3b|3a74d77db8274495
girls,2086-04-06,jhdual:e8f7922483608720,regular,S3,Northrup I-50 Technical|girls,Homecroft Manufacturing and Technology Academy|girls,2d9dcc5ab87f3c69,2fde66d41e23b5b4,48.0,49.0,1,0.5389908641171971,"2-6, 6-2, 6-2",0.4610091358828029,-1.0,Natalie Rubalcava,Eleanor Hermes,12,12,counterpuncher,balanced,Northrup Tech,Group 3,West Burlington,Group 3,2d9dcc5ab87f3c69|2fde66d41e23b5b4
girls,2086-03-13,jhdual:31e042a23ff124c2,regular,S1,Harrow School of Design and Engineering|girls,St. Francis Xavier Preparatory|girls,0443278984a0787c,9ce40f4b21888865,58.0,59.0,1,0.3958416547735202,"6-2, 5-7, 4-6",0.6041583452264798,-1.0,Lerato Phamotse,Mariama Sonko,11,12,serve_first,all_court,New Boston,Group 2,Clarendon,Group 2,0443278984a0787c|9ce40f4b21888865
girls,2086-04-12,jhdual:3c13963278d421d3,regular,S2,Black Springs|girls,Trinity Catholic|girls,14e8232708e3cc8f,d372a0ebe342eaa7,60.0,61.0,1,0.5389908641171971,"6-4, 7-5",0.4610091358828029,-1.0,Adeline Dunn,Lailah O'Neal,10,11,balanced,aggressive_baseliner,Black Springs,9A,Trinity Catholic,9A,14e8232708e3cc8f|d372a0ebe342eaa7
girls,2086-04-12,jhdual:8b1dc93dc48ad4b5,regular,S1,Oksana Petrov|girls,Garazi Mendizabal|girls,cbe1ed07e16d3d2a,91ca1f8867a6c918,78.0,79.0,1,0.5389908641171971,"3-6, 6-2, 6-2",0.4610091358828029,-1.0,Aria Byrnes,Emery Schaefer,12,10,serve_first,all_court,Oak Forest,Group 2,Cedar,Group 2,91ca1f8867a6c918|cbe1ed07e16d3d2a
boys,2086-08-10,jhdual:e967dac5bf01437c,regular,S3,Presentation Academy|boys,Calderwood School|boys,02133b70b36121be,a42d2259f3ff7b8b,63.0,64.0,1,0.543508351231976,"6-7, 7-5, 6-4",0.45649164876802395,-1.0,Zachary Guevara,Gregory Hussein,12,12,counterpuncher,serve_first,Garrow North,3A,Calderwood,3A,02133b70b36121be|a42d2259f3ff7b8b
girls,2086-03-22,jhdual:d0f51ce6c7d51724,regular,S3,Adela Robles|girls,Averill|girls,753c3f996d8de1e1,439aa7d62e3083cf,83.0,84.0,1,0.5389908641171971,"6-2, 6-4",0.4610091358828029,-1.0,Ansley Ghea,Mien Sulaeman,12,10,balanced,counterpuncher,Biloxi Heights,4A,Averill,4A,439aa7d62e3083cf|753c3f996d8de1e1
girls,2086-04-23,jhdual:aae79856488fd42c,regular,S3,Northrup I-50 Technical|girls,Starlake|girls,dd2fd6feed686fa6,d05b203bbc725e91,47.0,48.0,1,0.5389908641171971,"6-2, 7-6",0.4610091358828029,-1.0,Aislinn Holderman,Mila Condron,10,12,counterpuncher,all_court,Northrup Tech,Group 3,Starlake,Group 3,d05b203bbc725e91|dd2fd6feed686fa6
girls,2086-03-07,jhdual:0c770d61cc7970ed,regular,S1,Edith Tillman|girls,Harold Tillman|girls,502b1db65dc0876e,99cda768f299bb4b,72.0,73.0,1,0.5389908641171971,"7-5, 2-6, 6-4",0.4610091358828029,-1.0,Jacqueline Beard,Elizabeth Chester,11,11,counterpuncher,counterpuncher,Norwood Park,Group 2,Copper Belt,Group 2,502b1db65dc0876e|99cda768f299bb4b
